DEVICE_MAC,PACKET_DIRECTION,SERVER_ADDRESS,PACKET_LENGTH,DEVICE_NAME
34:ab:95:f6:82:94,DEVICE_TO_SERVER,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,118,Ultraloq Smart Lock
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,60,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,99,Amazon Plug
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,196,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,87,Rachio Sprinkler Controller
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,rest-hw-u009.immedia-semi.com,171,Blink Mini Camera
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,310,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,105,Amazon Plug
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,114,Rachio Sprinkler Controller
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,ec2-52-43-232-245.us-west-2.compute.amazonaws.com,60,HBN Plug
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,88,Rachio Sprinkler Controller
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,87,Amazon Plug
b0:73:9c:e6:9a:b9,SERVER_TO_DEVICE,rest-hw-u009.immedia-semi.com,539,Blink Mini Camera
34:ab:95:f6:82:94,DEVICE_TO_SERVER,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,445,Ultraloq Smart Lock
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,a3.tuyaus.com,187,Lumiman Bulb
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,ec2-52-43-232-245.us-west-2.compute.amazonaws.com,203,HBN Plug
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,a3.tuyaus.com,379,Lumiman Bulb
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,206,Amazon Plug
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,ec2-52-43-232-245.us-west-2.compute.amazonaws.com,155,HBN Plug
34:ab:95:f6:82:94,DEVICE_TO_SERVER,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,364,Ultraloq Smart Lock
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,88,Amazon Plug
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,ec2-52-43-232-245.us-west-2.compute.amazonaws.com,235,HBN Plug
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,ec2-52-43-232-245.us-west-2.compute.amazonaws.com,219,HBN Plug
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,a3.tuyaus.com,427,Lumiman Bulb
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,ccs-u009.immedia-semi.com,299,Blink Mini Camera
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,a3.tuyaus.com,571,Lumiman Bulb
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,IS-cam-u009.immedia-semi.com,443,Blink Mini Camera
b0:73:9c:e6:9a:b9,SERVER_TO_DEVICE,IS-cam-u009.immedia-semi.com,267,Blink Mini Camera
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,a3.tuyaus.com,347,Lumiman Bulb
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,118,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,606,Rachio Sprinkler Controller
34:ab:95:f6:82:94,DEVICE_TO_SERVER,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,367,Ultraloq Smart Lock
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,241,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,559,Amazon Plug
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,433,Rachio Sprinkler Controller
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,209,Amazon Plug
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,124,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,174,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,460,Rachio Sprinkler Controller
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,188,Amazon Plug
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,816,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,712,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,461,Rachio Sprinkler Controller
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,ec2-52-43-232-245.us-west-2.compute.amazonaws.com,1131,HBN Plug
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,470,Rachio Sprinkler Controller
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,ec2-52-43-232-245.us-west-2.compute.amazonaws.com,539,HBN Plug
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,324,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,489,Amazon Plug
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,208,Amazon Plug
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,a3.tuyaus.com,411,HBN Plug
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,a3.tuyaus.com,187,HBN Plug
7c:f6:66:1f:a8:b6,SERVER_TO_DEVICE,a3.tuyaus.com,347,HBN Plug
7c:f6:66:1f:a8:b6,SERVER_TO_DEVICE,a3.tuyaus.com,379,HBN Plug
7c:f6:66:1f:a8:b6,DEVICE_TO_SERVER,a3.tuyaus.com,427,HBN Plug
7c:f6:66:1f:a8:b6,SERVER_TO_DEVICE,a3.tuyaus.com,571,HBN Plug
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,74,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,74,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,66,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,171,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,66,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,1450,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,297,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,1450,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,664,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,125,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,460,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_USER,192.168.4.1,74,Nest Camera
64:16:66:49:3e:cb,USER_TO_DEVICE,192.168.4.1,54,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,850,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,135,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,54,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,74,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,74,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,66,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,171,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,66,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,1450,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,297,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1450,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,664,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,125,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,428,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,230,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,103,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,140,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,442,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,484,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,78,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,172,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,78,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,156,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,946,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1402,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1232,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1362,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,452,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,502,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,964,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1120,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,864,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,300,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,944,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,560,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,752,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,444,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1326,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,494,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,992,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1332,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,768,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1236,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,976,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,612,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1354,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1056,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1088,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1000,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1040,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1316,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,714,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1268,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,166,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,518,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,700,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,284,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1216,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,730,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,724,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1182,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,162,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,84,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1308,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,674,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,180,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1048,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1212,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,420,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,896,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1050,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1252,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,628,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1276,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,604,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1318,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,556,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1256,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,890,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1352,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1420,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,966,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,934,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,150,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1430,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1388,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1110,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,416,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,270,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,732,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1356,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,754,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,698,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,846,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,100,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,174,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1116,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,654,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1382,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1228,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1146,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,800,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,844,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1104,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,474,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,842,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,904,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1404,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,640,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1258,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,656,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1274,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,922,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1296,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,826,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1338,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,624,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,146,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,246,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,746,Nest Camera
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,74,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,58,Roomba Robot
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,54,Roomba Robot
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,291,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,133,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,1454,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,458,Roomba Robot
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,396,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,668,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,54,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,672,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,264,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,678,Nest Camera
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,a3.tuyaus.com,251,Lumiman Bulb
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,a3.tuyaus.com,395,Lumiman Bulb
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,248,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1290,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,60,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,380,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,123,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,274,Nest Camera
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,187,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1292,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,107,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,511,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,464,Nest Camera
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,139,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,652,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,997,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1366,Nest Camera
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,155,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,302,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,383,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,1325,Roomba Robot
34:6f:92:1d:ba:50,DEVICE_TO_SERVER,icda.sensicomfort.com,299,Sensi Thermostat
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,607,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,356,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,170,Nest Camera
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,357,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,764,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,261,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,684,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1244,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1004,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,334,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,506,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,756,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,374,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,852,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,510,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,832,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,132,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,760,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,580,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,468,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,912,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,308,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,516,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,418,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,660,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,932,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1374,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,492,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1300,Nest Camera
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,m2.tuyaus.com,123,Lumiman Bulb
